PC1,PC2
0.10532385967492555,0.916123112520695
0.1894341543993907,0.8375074681347614
0.17646229135635272,0.7716429851927207
0.1983037805492837,0.8627938570070279
0.13056741550696085,1.0
0.19932772502542903,0.8543164070239828
0.18312848016453323,0.7666141397216736
0.1634549163231244,0.8082819699599066
0.23646082767426707,0.8117128438353979
0.22513201237403652,0.9559505049900597
0.25169909718682554,0.8747996994660868
0.21581101479679551,0.8971624365853497
0.27147813300081286,0.8246464404683542
0.21581544743913478,0.8046812146357356
0.18763348122903653,0.7519797339078053
0.14614998871666376,0.6612632619232839
0.15436902703599056,0.84011196882958
0.18592318368539953,0.7996928171064966
0.1779534381861342,0.7856967134089987
0.20742176233078483,0.7776547716407688
0.19913313126609136,0.6959205180885512
0.13552490252912955,0.7256032287448719
0.19432933091611512,0.8195656695855691
0.1550849016195477,0.7630569352189841
0.2356512466391017,0.7408559897339743
0.22500328792560684,0.6171902738715017
0.2158042771357587,0.7511964840191756
0.1789534462979021,0.8382834992253938
0.27498614018012646,0.8616147713748097
0.23916404109129075,0.7256923250819486
0.1976982792014669,0.7970531718960897
0.21111062204095005,0.7688548461093492
0.2570032815425763,0.7038128577982566
0.2808359216743646,0.8807289277189343
0.26078256751816736,0.7939065419317947
0.20560259863810063,0.8484564392050479
0.19283653763680794,0.8325121842565443
0.24128373913671372,0.7645097374317649
0.2840859480376104,0.857952845431153
0.2737898538804637,0.8111809254050891
0.22949374988281152,0.8524225560010372
0.26841959755258654,0.7310952865378094
0.2635565261899066,0.7712717504770643
0.22656553464064003,0.8944806813875092
0.3305179736165413,0.7065592191437443
0.24640257496769585,0.9033936395853696
0.21737928991179312,0.9235367256431226
0.23617199554411278,0.8438154509006044
0.23137248852683512,0.8660230453659931
0.3252179306241713,0.7134754885338334
0.23899701845985716,0.8140625935012865
0.22746447810281437,0.8497712750749673
0.2405789461856007,0.8798196796521253
0.23064734966600128,0.7427933363918643
0.1845710450576793,0.7149861368759101
0.2993602740660529,0.7162959860105452
0.23038205496081815,0.7283259862100147
0.30211667940391534,0.8723063318240147
0.29611485768701046,0.842659636699712
0.15708181499876525,0.6252246801507988
0.24365982224057933,0.6607929573999828
0.23937680877464565,0.7532330667092201
0.19897488530159618,0.8644383719306644
0.2696749268843803,0.8473553680543088
0.23831722571153835,0.8292954075492522
0.24119916398258015,0.7856993730011501
0.23813477742306155,0.7054435202361717
0.24252045129621397,0.6176681139502257
0.2947296513974382,0.5994504617716873
0.30330285923861877,0.4869447270261106
0.2731563381032745,0.7488214682278472
0.2866976713507915,0.7612683594970711
0.2993063729373337,0.7600094859008372
0.2940966675394574,0.7059854121370488
0.30476563706168364,0.6287774519777392
0.2295274380816121,0.7167933297428839
0.308568859401652,0.8273352881335646
0.25253755382856163,0.729769479850265
0.2715153673454,0.6953802884327689
0.22416923860685567,0.735793899361033
0.337691436060851,0.8611692896894261
0.4141574818625523,0.8811827206297914
0.30409187271332916,0.8592854121370488
0.35936847360065016,0.7090622278073657
0.29831966280577543,0.7598598838423127
0.33457438949970203,0.7672856867399385
0.4016547208694113,0.8105363542310786
0.3559894568293705,0.9026888476652104
0.3768593069704422,0.6373546366664672
0.3188902197211972,0.8268100186836348
0.1970158268571061,0.19774713927619197
0.18718064069402687,0.2567687285154821
0.1908843941420269,0.195513268040346
0.2307863135591924,0.28613222162381396
0.2021770389360871,0.3080738568740483
0.19900414085805748,0.2679073664053617
0.17742737008903925,0.23039701061842166
0.16834219000978595,0.1560117288013883
0.1488494786992288,0.16035844653222428
0.28862055928911123,0.2966542330733582
0.25345564638223794,0.21964195240659845
0.15467310748132396,0.20928308479444677
0.12531661302039815,0.18403017500116356
0.25624183919577004,0.29702192168830904
0.2362797091838112,0.21505345780224602
0.1451483848472707,0.23045233013517374
0.11113534298615985,0.2739938430441692
0.13883131232846432,0.2317281364902692
0.17370783635345974,0.29785437403174225
0.17085072099653997,0.2249876661413972
0.14193718858623716,0.23214294423500156
0.1762894176136269,0.3201173766447915
0.23659575786452522,0.2474855772312316
0.18024760573190815,0.18891982194030546
0.16561424234957223,0.17784150825470912
0.2803984181254662,0.29477441857991077
0.24151157784657562,0.2140807673588255
0.16209515353781456,0.19822100991362973
0.24387861832389865,0.24697681946023578
0.20866379368236895,0.302586785816395
0.197293134053348,0.29610125951635313
0.23040713117486722,0.2559137456366066
0.2569088658830876,0.22685933197694133
0.20604675117710392,0.24297887618933636
0.2875181567297288,0.22632015505422243
0.22164262236701654,0.33823196962745766
0.22879870876612166,0.25830623873828945
0.2881037997781631,0.311519358506373
0.3043525131254389,0.2545031328000851
0.22913812391297322,0.24318053025618522
0.24567561875169466,0.2136782048417875
0.19114636435215762,0.2683761195220713
0.17773402151267448,0.3621317295992659
0.14741329683658336,0.3237840677132162
0.14006084357865134,0.18709000724738858
0.21540533772946827,0.2487529172401412
0.22306391049182708,0.24521532722956932
0.1821387558063968,0.2893303811860451
0.13570309546393924,0.31939042147886615
0.22607616896892382,0.24478298838423126
0.22768522457429508,0.1993658202514644
0.21464788477672492,0.26286079029780784
0.22817459024601128,0.3013362234456346
0.2500595195253579,0.2898944363326884
0.22091832569386533,0.21456625376498512
0.2202888879816711,0.2261021238838024
0.22278225927098608,0.29797571792365635
0.2432906703099586,0.34877359556911947
0.19805732466712825,0.30100155805557216
0.16731638381641126,0.2514175626167727
0.19948286814560595,0.1718708236091995
0.2621925966686698,0.2426483332335986
0.1897735695462423,0.2931158673262455
0.14909549133310784,0.35829859241085377
0.22439690002804544,0.20092553806873714
0.23222462309867142,0.19159207175579623
0.24337684122171735,0.22283259862100144
0.21424717232413718,0.27796505741394556
0.20365429677022642,0.2891175399437496
0.28727879308595455,0.33700523274755817
0.25751791337669094,0.2890361638042806
0.17366502951686177,0.18024330520814633
0.268608428871564,0.24704436199708774
0.27466787520483876,0.2615493897565808
0.2631021785150119,0.2634496683488587
0.056484367758834204,0.3181975943988989
0.056903254135439126,0.19957878709299925
0.15628925537826835,0.25470204808542607
0.2199989920131001,0.2694041848682504
0.2648876540088955,0.24459626280759844
0.20929525779397942,0.2674182864247767
0.17199009194090537,0.25721434318047326
0.1548346336320015,0.23328187022520097
0.1268567471092518,0.2149086097646926
0.19400410029921783,0.25421766986482625
0.18170931971655618,0.3892113644372635
0.14323063881236267,0.2900218751454465
0.15266200962534401,0.23520585243252945
0.17986302814424424,0.2747192468035027
0.22473839215983002,0.33018504112394365
0.18939160086271972,0.29280513833203675
0.206849062632024,0.37055986628900456
0.18070789313583527,0.2553764763728482
0.14980959287036769,0.17870142088710697
0.32521473910892096,0.3765450568155373
0.24629175848367918,0.3088429222933663
0.18704460235648188,0.38229974933343974
0.21292889918388966,0.2553177658761029
0.11658990850856635,0.18396884287794465
0.10427996822846568,0.23005738070066956
0.2728770805188712,0.2969988718674991
0.2978666449289017,0.48127979574332275
0.2633397691124888,0.4627690343685796
0.21428795276131893,0.40275090479325
0.19863179741218642,0.3286258552251012
0.1826697885182313,0.32403916694924834
0.18898810216412656,0.2892553427216936
0.15204454009533852,0.41720800450800866
0.15243195456771655,0.3650340095346378
0.20552281075684256,0.3382103604412264
0.1645517337308188,0.3316387932100612
0.1951344286170406,0.29592450747677845
0.09524562441264484,0.1690493772564977
0.07517856195376053,0.20136330693688123
0.17665555531766944,0.38716680297076445
0.15743039936893105,0.2869779719280048
0.16224719376048127,0.22668069601526603
0.1423611281953218,0.2855923244170506
0.08957495532875998,0.2221607989414823
0.0847957676252427,0.3087985957353439
0.11271886646952853,0.20528394470707917
0.18005629210556096,0.23736848868675986
0.2091810851125255,0.34698369005113067
0.2880367779579063,0.3209728788090346
0.20580561448703238,0.33801421552005
0.18887639913036527,0.42361762159322863
0.28187715352478254,0.44706414271371486
0.25045402628930896,0.5261870092221358
0.2446352100994436,0.613317147786887
0.21910137834894666,0.6303532603275287
0.20352634067909323,0.44772904075160075
0.2531854314243772,0.4542228782771162
0.2641908398459083,0.4207341804134336
0.23598981321524018,0.5460591493294503
0.23242994391310884,0.5990066423313984
0.17030071653506762,0.3605555888004574
0.25236361624741904,0.3564019707577843
0.22717192253820145,0.3981509185566393
0.1540782445176749,0.5470149402589113
0.15899184820515164,0.2887003902951482
0.2194023559499618,0.3831253310859779
0.22523041742758818,0.3767395394916189
0.22362668101430078,0.4466951243026881
0.2577360002521297,0.553425665529691
0.24243230467693952,0.3059091388240613
0.31461589425126985,0.4689592351012972
0.28026455177362475,0.44588838137221654
0.2840984481390075,0.4156237740942426
0.31425826725456146,0.4133325354556879
0.24657899485620827,0.38204819626460274
0.19125673758789796,0.7900351731062042
0.21428440666872428,0.7565919099861037
0.2218926243949585,0.825691280261172
0.27666434528258804,0.8211490767890743
0.2786611699908736,0.821949614026689
0.259882294257972,0.7474900099069808
0.2550963511805082,0.6764207208824525
0.2381480754032712,0.7559441884586998
0.2241851961831073,0.792314665190593
0.2334955553761806,0.8056325728894473
0.313955681236244,0.5373259510369085
0.3053211126845577,0.6219038310760044
0.2361199434729457,0.7973485765862806
0.16709962673899348,0.8245998976057022
0.3145742272643435,0.4443580076995192
0.2621738022077041,0.5778203312522024
0.20715668927633585,0.6641012684259868
0.2441640816501304,0.7083380430056051
0.18093803686439475,0.7810610442888583
0.22884081905451625,0.37805271311644356
0.2464872387927615,0.5344267581566366
0.21957611624243228,0.5508248060159974
0.24127576034858794,0.580852709592484
0.2058605794541684,0.6337874586932093
0.2813168653096787,0.795198106370388
0.2537523053312002,0.795574248698462
0.2386768030964081,0.8166277701314503
0.23381293385491556,0.7481100273273094
0.288877210307158,0.6242767571592897
0.21880323763264564,0.7266723847897925
0.2557673672618887,0.736125905092454
0.2512962316848581,0.745286426970924
0.24221725734743327,0.8270001795224702
0.2523258499836235,0.7171643428480242
0.13014719933233498,0.6778369537031496
0.22288199412255869,0.729682378207302
0.19742008545548037,0.7442137248252981
0.19265834470199822,0.7588514551293558
0.1645499606845215,0.6963344171171351
0.19344381208411393,0.7270405166922652
0.19325941340747577,0.798502649618681
0.19286756623956655,0.7917384202687517
0.2198415439274175,0.7879414091849015
0.22518919368893817,0.7178139482310387
0.15343018963318716,0.7508937338014215
0.16540812365632218,0.7173026416399045
0.2686072890218923,0.7802882428074653
0.26570468191297825,0.8229230247541539
0.2514118608142965,0.7179882465308945
0.23962947039862953,0.6988743276218592
0.2822814121231568,0.7799752657929906
0.24656835647204053,0.8596400242022886
0.23266753451058578,0.9473179123531407
0.31995459005717997,0.8424956282954009
0.26435147944684123,0.8461239768881442
0.26158000308247176,0.7309877946661878
0.2529966001053998,0.7969617484158804
0.233171971208809,0.867718535362602
0.22560719351579844,0.7658406416930964
0.17185232486593308,0.7971362841508255
0.2004948444395626,0.6445837405833815
0.19333920128873383,0.6288140213698229
0.22773043770700796,0.7166747562816242
0.1629701606356115,0.7955482860258379
0.19926123512438065,0.7554482853609399
0.1544612263477137,0.7395980026462942
0.11091167095903302,0.8120549338758901
0.16630352097271,0.6651595644252952
0.20794215660525966,0.7721084138192408
0.2096212482574659,0.7906701507323851
0.15596336619219917,0.8090120280055054
0.16209027759400707,0.7772874154748369
0.15873519718710483,0.6137374583607604
0.19393761039816942,0.745739665822246
0.1202928640777538,0.7471791700742691
0.26288019091644227,0.7407336484950032
0.202679702588013,0.7642471027068
0.166021958422801,0.7160858782305733
0.16030169925580512,0.7206514006077168
0.12079207025482519,0.6491565768389417
0.2658309240540382,0.6466643173824294
0.20705511802688822,0.7520709199529252
0.1390337962581877,0.9082440707717472
0.1417513360148267,0.8015159675263798
0.1185939141261651,0.6915488134894513
0.21118442583111374,0.5597377642138578
0.2824392148393757,0.6451815947579439
0.32029387850087615,0.672305951901276
0.1970506675652555,0.6641600010638368
0.2818603093987863,0.6897463857472456
0.32273298137125844,0.7614323677019129
0.19866991830651815,0.8447463081536447
0.21225557813700346,0.7331847286218658
0.19429532606580982,0.7609492084388859
0.2835516351927855,0.725189662165307
0.2320930617655276,0.7640997169529052
0.21273031603048906,0.8320788921468892
0.2460130328184843,0.8298871668029707
0.25797422404623227,0.8885345933151151
0.18442512190590907,0.8855488846335414
0.2217809213611972,0.7937187082360919
0.27669626043509127,0.6414696906229429
0.2717526033123407,0.6769114156344125
0.23019322364184072,0.6376912412981469
0.22821537073638493,0.8701232501545887
0.1857886081256776,0.7425365195247309
0.26196209836276596,0.7096980365560942
0.31976221259241594,0.7106629698335759
0.24795134641384722,0.571390102327808
0.2590959403793036,0.7491350784912133
0.18129588551183723,0.7480194349696474
0.166206002468903,0.7867445927167069
0.28727967963569917,0.5179090286504565
0.28836124867502244,0.5607085153491711
0.21406277364749898,0.5986418982838981
0.22522547818539482,0.8421180612903011
0.18731654605176978,0.9757977114209535
0.29254213365294585,0.7242667836887213
0.2740167174228408,0.6105260008377714
0.25092477478873165,0.7752606637677112
0.2388887729009504,0.7762734459670608
0.15084949492276464,0.743001394091716
0.22179155974536494,0.7620595881621554
0.24207541220746603,0.6803148070798343
0.18075842546063203,0.7628740882585656
0.2665844762836507,0.749102941708389
0.22363519172163493,0.7272641440435109
0.20119032880452883,0.7338789930119216
0.25199452341302236,0.7813468027048052
0.285237996372045,0.8049444034202354
0.1832025942231712,0.7224582610256717
0.22282454684805286,0.7479916754765656
0.19428867707570496,0.7461585515861143
0.2549314562259082,0.7258392675483215
0.249746573742154,0.7023334596639604
0.15505697586110737,0.8336890537836023
0.13488659947906492,0.8182689600994687
0.20647760573589757,0.6168724526093923
0.19781492147742152,0.6575252685190726
0.18276730702203833,0.9393280540429124
0.1497005494326483,0.7843203744705749
0.19240834267405624,0.752422999288559
0.24233560937129942,0.6391415501432854
0.19580376026986385,0.6773604434205014
0.25490751986153076,0.8613488121596553
0.2498343404115379,0.8084229283439384
0.2542040567084387,0.6938742943769572
0.18975805521826702,0.629337628574658
0.20692175827490086,0.6169929653787591
0.23213738834849593,0.7562616772717904
0.24870135249767317,0.20849048198458767
0.11375544402687307,0.2570218219536034
0.17916279448543396,0.18674071729200326
0.20962337593429944,0.18637557430568022
0.20578717460341098,0.1428102580469285
0.21783940002704807,0.23310873077613548
0.19456882120985286,0.09451957792272554
0.2211190618966457,0.10627597257960492
0.22217347773698698,0.13430385840331385
0.23850871662655776,0.2878755842791508
0.2129531901788033,0.17774639459038957
0.21648477909195804,0.12759255932552743
0.2849764694633826,0.26217118019401725
0.3275769923133685,0.3030727154435867
0.28636832468986784,0.21128577982566374
0.20705385152725306,0.12181862911322548
0.21514256964052497,0.17258824859207839
0.255434689776074,0.27066479358240414
0.26533446614394074,0.27473586925444976
0.16238043952218226,0.12270254456479097
0.16014820258515394,0.14841555748375984
0.15174045959681318,0.20199569146071447
0.17520962162060089,0.19729519478188018
0.16865992306586527,0.2547359578853583
0.20476057053122368,0.15029448334097964
0.21465143092251143,0.3066432179070339
0.20660792594195243,0.2837153172560988
0.24253374927642365,0.3202763981143491
0.22146708902824874,0.3389893993311126
0.23584486523095466,0.20942271338240281
0.18403770738033912,0.23206614851162571
0.14188559242302362,0.24323193638255575
0.26890098443617694,0.3192640908516679
0.252821066766632,0.31935052759659305
0.2652635436005531,0.26867643182467965
0.2811790095637744,0.24011983124887798
0.2680928471893189,0.25843931335979625
0.189137039542475,0.32195293851687845
0.17934706651210863,0.3227060463832871
0.2723283171844878,0.2982071024408407
0.25290351424393204,0.34907590256584153
0.30944918569153285,0.3613321897087082
0.2609567710589141,0.3100592424151756
0.2664078791064662,0.25650662570894756
0.23696265546834888,0.21313430082646823
0.13703289348490721,0.3145399902924887
0.2597333568796236,0.3315026474245174
0.20223061080681637,0.19417508666945923
0.20195451941830908,0.10733205227428373
0.27853049515428246,0.38284164123431663
0.316878767234681,0.3454976429364557
0.29165028242915264,0.24018843210393684
0.2374831763927872,0.26837279503188183
0.24020394314368773,0.30258179908111094
0.2711359316611478,0.19782600502662917
0.22885611173175738,0.24335716992799153
0.21594665419493428,0.2812529782112913
0.21602023633436385,0.26000837771527735
0.2298355079742003,0.33648993676819655
0.20145628840872243,0.2600296544524897
0.1942547672261703,0.17501919893084394
0.2380087125706738,0.25631420421678336
0.22525169419592364,0.2808682238578714
0.2068705610510936,0.24706090133578015
0.29953421164719557,0.2996130293419504
0.26096076045297706,0.3747764280347608
0.2565436146755978,0.3877552377342934
0.3336572088151247,0.3144644768914687
0.2555170106034105,0.30120102746693794
0.24433695539285624,0.3297844400561174
0.23061685931228962,0.3356310309908975
0.23785729288495558,0.26015310387702045
0.29553949839220767,0.23154126689672136
0.2599567629471462,0.2752744366651374
0.24295130585500757,0.35369251125339923
0.28019628882627906,0.3492011250074801
0.1880019239517767,0.3093509930252196
0.06426279963175233,0.13503325600569152
0.09312384938228886,0.23283022712916973
0.15626642716117775,0.30044165852166566
0.3442606382844329,0.3634798103710795
0.2218830498492075,0.3305474105545914
0.1473281897632414,0.18411744758941215
0.15572081103317456,0.2460895351697817
0.18537424306234396,0.2451560183245899
0.32564346599088106,0.36460792073085585
0.26378658124753407,0.3595303160260374
0.21687024322936663,0.3215353825490861
0.2153755502537986,0.38855045578760494
0.2714332998179905,0.3630077327641806
0.31615580035955076,0.34035908928915753
0.21043933999996542,0.3632298087088345
0.2889108985059586,0.40882364025026763
0.26414429691517444,0.4212976815005419
0.24624388575492434,0.34874400760643354
0.3214501695824926,0.24863474271770425
0.19947754895352207,0.3641690880258512
0.3600575749351158,0.34284403486725307
0.3593786687365416,0.3332746006954833
0.19973552976958986,0.34734938397196785
0.20503255853538171,0.3497230699672205
0.21164919023944206,0.3364450561506393
0.011853686579106558,0.1636247581433387
0.26497896682406596,0.3074854221105193
0.31926309508627665,0.37816075904760005
0.13369332740598025,0.26622074169376125
0.16963368984775007,0.2992519897073784
0.2775353629863221,0.26057520329257505
0.3161899318598196,0.2880554391983989
0.32061895714845556,0.38313419637098645
0.24194775159745313,0.3286325042054801
0.11929604748123619,0.34543226131822685
0.10825606431115994,0.2740011569225859
0.15892934769816616,0.30469285035139854
0.2272522423386679,0.3038171796355029
0.1876520984013301,0.32033900936841336
0.18710688121273322,0.2835134763529013
0.10755552671371403,0.2257557430568022
0.13024720014351177,0.3653016309948869
0.25243276574450935,0.29417748788223325
0.125260634853554,0.32049636852638647
0.0809506123387437,0.12316392841707724
0.04647577593382073,0.08248725058012354
0.159019773963592,0.40663834201025273
0.20215044297566773,0.2969301657590808
0.2454805816908887,0.40668654711799945
0.23877786774600165,0.3762126077965944
0.24239633683198758,0.37484735051429857
0.22918842825719732,0.3826262142700416
0.19084981939348175,0.43873562989115616
0.1582538103035144,0.371279064355481
0.16784165403469362,0.38539484969979854
0.24358428971298834,0.361303377482563
0.26807385006713486,0.36175994075758483
0.2303256715247291,0.4079295739998271
0.2000467025064964,0.40607982765842854
0.15339916097723663,0.37730082427409756
0.2306214186045924,0.3803831807392336
0.2405044774964265,0.3383765849506978
0.20921964925513353,0.44582632417768736
0.20523291478827152,0.39163159329516817
0.16297831671240948,0.48411625077294396
0.1985865842794735,0.43295722265440595
0.2595915117396564,0.28042850464431274
0.235499117745503,0.4174828290081716
0.22725437001550144,0.39087360953197825
0.2029211939086208,0.4692557796261943
0.2441428048817949,0.37954208472130796
0.3079103434216687,0.3284144176490535
0.19509453467641158,0.3400022606533288
0.27323967213031913,0.34707455947180493
0.22313332594852162,0.4912964846840736
0.22513201237403652,0.4821075938004906
0.1714835275658486,0.47260952532929074
0.17984086482616413,0.589097445262269
0.21109200486865648,0.34196204761999743
0.18936576480208148,0.43678038637224975
0.2535311789098289,0.4203551885318387
0.2780898887610658,0.37314077886156155
0.24390078164197873,0.5629791421485515
0.22816572490814088,0.30860577530435707
0.19174344366357224,0.354952493035193
0.2142529347644974,0.35666959221803335
0.23276186149914246,0.33828815351165903
0.23515248371030667,0.3819639758243073
0.21753620607826735,0.39927127175047705
0.2846874599913643,0.4103728526785417
0.2700313127539997,0.4192913516712212
0.28368213268751247,0.36244700210772673
0.23838287975474268,0.39711130300068487
0.23040333172915364,0.33324689658840817
0.30172837838179273,0.3895371644758276
0.3050750367522928,0.4334071370155386
0.23217728228912496,0.3636676440667823
0.011853686579106558,0.1636247581433387
0.15964477903344693,0.3959866754433208
0.1665623883385224,0.7469287251245021
0.2825739676877698,0.7550715097839746
0.25839398431290467,0.6540761574212594
0.23748955942328784,0.6882253206470788
0.22152560014117134,0.5200522166370787
0.1953631538766471,0.6817000113032666
